filename,gesture_id,gesture_name
gesture-3242.bin,11,RightBack
gesture-7166.bin,22,Teleportation
gesture-6917.bin,21,RightScroll
gesture-654.bin,2,LeftClose
gesture-6491.bin,20,RightRotate
gesture-4865.bin,15,RightHome
gesture-3699.bin,12,RightClick
gesture-3976.bin,13,RightClose
gesture-1084.bin,3,LeftGrab
gesture-2008.bin,6,LeftOpenPalm
gesture-6257.bin,19,RightPush
gesture-6390.bin,20,RightRotate
gesture-2626.bin,9,LeftRotate
gesture-7303.bin,23,Zoom
gesture-3269.bin,11,RightBack
gesture-5563.bin,17,RightOpenPalm
gesture-3570.bin,12,RightClick
gesture-7213.bin,23,Zoom
gesture-2757.bin,9,LeftRotate
gesture-1847.bin,6,LeftOpenPalm
gesture-10.bin,0,LeftBack
gesture-7354.bin,23,Zoom
gesture-1828.bin,6,LeftOpenPalm
gesture-1952.bin,6,LeftOpenPalm
gesture-6419.bin,20,RightRotate
gesture-1073.bin,3,LeftGrab
gesture-940.bin,3,LeftGrab
gesture-2867.bin,9,LeftRotate
gesture-6496.bin,20,RightRotate
gesture-2239.bin,7,LeftPoint
gesture-7273.bin,23,Zoom
gesture-5895.bin,18,RightPoint
gesture-1040.bin,3,LeftGrab
gesture-628.bin,2,LeftClose
gesture-3735.bin,12,RightClick
gesture-448.bin,1,LeftClick
gesture-3910.bin,13,RightClose
gesture-2765.bin,9,LeftRotate
gesture-1809.bin,6,LeftOpenPalm
gesture-3687.bin,12,RightClick
gesture-4350.bin,14,RightGrab
gesture-5547.bin,17,RightOpenPalm
gesture-6028.bin,19,RightPush
gesture-4804.bin,15,RightHome
gesture-2362.bin,8,LeftPush
gesture-5769.bin,18,RightPoint
gesture-483.bin,1,LeftClick
gesture-661.bin,2,LeftClose
gesture-2978.bin,10,LeftScroll
gesture-1600.bin,5,LeftInfinity
gesture-6045.bin,19,RightPush
gesture-572.bin,1,LeftClick
gesture-2947.bin,10,LeftScroll
gesture-1294.bin,4,LeftHome
gesture-7066.bin,22,Teleportation
gesture-7142.bin,22,Teleportation
gesture-4037.bin,13,RightClose
gesture-1305.bin,4,LeftHome
gesture-3202.bin,10,LeftScroll
gesture-540.bin,1,LeftClick
gesture-1839.bin,6,LeftOpenPalm
gesture-1974.bin,6,LeftOpenPalm
gesture-1117.bin,3,LeftGrab
gesture-259.bin,0,LeftBack
gesture-46.bin,0,LeftBack
gesture-885.bin,3,LeftGrab
gesture-7020.bin,22,Teleportation
gesture-4888.bin,15,RightHome
gesture-5682.bin,18,RightPoint
gesture-5467.bin,17,RightOpenPalm
gesture-5721.bin,18,RightPoint
gesture-3676.bin,12,RightClick
gesture-1822.bin,6,LeftOpenPalm
gesture-7276.bin,23,Zoom
gesture-3727.bin,12,RightClick
gesture-6615.bin,20,RightRotate
gesture-2839.bin,9,LeftRotate
gesture-7158.bin,22,Teleportation
gesture-7.bin,0,LeftBack
gesture-3660.bin,12,RightClick
gesture-5108.bin,16,RightInfinity
gesture-581.bin,1,LeftClick
gesture-3630.bin,12,RightClick
gesture-4422.bin,14,RightGrab
gesture-3649.bin,12,RightClick
gesture-3267.bin,11,RightBack
gesture-2231.bin,7,LeftPoint
gesture-1377.bin,4,LeftHome
gesture-4377.bin,14,RightGrab
gesture-4093.bin,13,RightClose
gesture-2506.bin,8,LeftPush
gesture-5510.bin,17,RightOpenPalm
gesture-2832.bin,9,LeftRotate
gesture-3972.bin,13,RightClose
gesture-5123.bin,16,RightInfinity
gesture-3701.bin,12,RightClick
gesture-6751.bin,21,RightScroll
gesture-6801.bin,21,RightScroll
gesture-2366.bin,8,LeftPush
gesture-7286.bin,23,Zoom
gesture-5449.bin,17,RightOpenPalm
gesture-5881.bin,18,RightPoint
gesture-6849.bin,21,RightScroll
gesture-6300.bin,19,RightPush
gesture-2083.bin,7,LeftPoint
gesture-3772.bin,12,RightClick
gesture-2499.bin,8,LeftPush
gesture-1476.bin,5,LeftInfinity
gesture-3138.bin,10,LeftScroll
gesture-6405.bin,20,RightRotate
gesture-5918.bin,18,RightPoint
gesture-5001.bin,16,RightInfinity
gesture-2984.bin,10,LeftScroll
gesture-4482.bin,14,RightGrab
gesture-5200.bin,16,RightInfinity
gesture-3876.bin,12,RightClick
gesture-12.bin,0,LeftBack
gesture-3810.bin,12,RightClick
gesture-4638.bin,15,RightHome
gesture-6010.bin,19,RightPush
gesture-2315.bin,7,LeftPoint
gesture-5306.bin,16,RightInfinity
gesture-5921.bin,18,RightPoint
gesture-2321.bin,7,LeftPoint
gesture-4710.bin,15,RightHome
gesture-3421.bin,11,RightBack
gesture-5349.bin,17,RightOpenPalm
gesture-1705.bin,5,LeftInfinity
gesture-3134.bin,10,LeftScroll
gesture-5781.bin,18,RightPoint
gesture-4457.bin,14,RightGrab
gesture-1802.bin,6,LeftOpenPalm
gesture-3678.bin,12,RightClick
gesture-1526.bin,5,LeftInfinity
gesture-2891.bin,9,LeftRotate
gesture-4038.bin,13,RightClose
gesture-4740.bin,15,RightHome
gesture-500.bin,1,LeftClick
gesture-5799.bin,18,RightPoint
gesture-1671.bin,5,LeftInfinity
gesture-6568.bin,20,RightRotate
gesture-3536.bin,11,RightBack
gesture-6728.bin,21,RightScroll
gesture-2844.bin,9,LeftRotate
gesture-5987.bin,18,RightPoint
gesture-330.bin,1,LeftClick
gesture-6031.bin,19,RightPush
gesture-3243.bin,11,RightBack
gesture-3135.bin,10,LeftScroll
gesture-5057.bin,16,RightInfinity
gesture-5955.bin,18,RightPoint
gesture-7247.bin,23,Zoom
gesture-4297.bin,14,RightGrab
gesture-6846.bin,21,RightScroll
gesture-2305.bin,7,LeftPoint
gesture-2997.bin,10,LeftScroll
gesture-775.bin,2,LeftClose
gesture-4252.bin,14,RightGrab
gesture-4612.bin,15,RightHome
gesture-6120.bin,19,RightPush
gesture-188.bin,0,LeftBack
gesture-4827.bin,15,RightHome
gesture-2154.bin,7,LeftPoint
gesture-1370.bin,4,LeftHome
gesture-3386.bin,11,RightBack
gesture-5524.bin,17,RightOpenPalm
gesture-2544.bin,8,LeftPush
gesture-3488.bin,11,RightBack
gesture-2142.bin,7,LeftPoint
gesture-2731.bin,9,LeftRotate
gesture-1051.bin,3,LeftGrab
gesture-4796.bin,15,RightHome
gesture-81.bin,0,LeftBack
gesture-3747.bin,12,RightClick
gesture-6439.bin,20,RightRotate
gesture-7332.bin,23,Zoom
gesture-954.bin,3,LeftGrab
gesture-660.bin,2,LeftClose
gesture-6651.bin,20,RightRotate
gesture-2158.bin,7,LeftPoint
gesture-1773.bin,6,LeftOpenPalm
gesture-3183.bin,10,LeftScroll
gesture-1003.bin,3,LeftGrab
gesture-5890.bin,18,RightPoint
gesture-1913.bin,6,LeftOpenPalm
gesture-6307.bin,19,RightPush
gesture-4821.bin,15,RightHome
gesture-3048.bin,10,LeftScroll
gesture-5909.bin,18,RightPoint
gesture-6672.bin,21,RightScroll
gesture-1542.bin,5,LeftInfinity
gesture-597.bin,2,LeftClose
gesture-5773.bin,18,RightPoint
gesture-6887.bin,21,RightScroll
gesture-5226.bin,16,RightInfinity
gesture-6838.bin,21,RightScroll
gesture-7009.bin,22,Teleportation
gesture-6947.bin,21,RightScroll
gesture-4497.bin,14,RightGrab
gesture-7037.bin,22,Teleportation
gesture-286.bin,0,LeftBack
gesture-2243.bin,7,LeftPoint
gesture-4757.bin,15,RightHome
gesture-3757.bin,12,RightClick
gesture-2262.bin,7,LeftPoint
gesture-5431.bin,17,RightOpenPalm
gesture-1664.bin,5,LeftInfinity
gesture-5985.bin,18,RightPoint
gesture-5192.bin,16,RightInfinity
gesture-6671.bin,21,RightScroll
gesture-5124.bin,16,RightInfinity
gesture-2953.bin,10,LeftScroll
gesture-2680.bin,9,LeftRotate
gesture-1414.bin,4,LeftHome
gesture-558.bin,1,LeftClick
gesture-5920.bin,18,RightPoint
gesture-1652.bin,5,LeftInfinity
gesture-3492.bin,11,RightBack
gesture-4615.bin,15,RightHome
gesture-2816.bin,9,LeftRotate
gesture-5114.bin,16,RightInfinity
gesture-6410.bin,20,RightRotate
gesture-6528.bin,20,RightRotate
gesture-5783.bin,18,RightPoint
gesture-3132.bin,10,LeftScroll
gesture-5414.bin,17,RightOpenPalm
gesture-3467.bin,11,RightBack
gesture-162.bin,0,LeftBack
gesture-4308.bin,14,RightGrab
gesture-6464.bin,20,RightRotate
gesture-4287.bin,14,RightGrab
gesture-6884.bin,21,RightScroll
gesture-3306.bin,11,RightBack
gesture-2505.bin,8,LeftPush
gesture-6794.bin,21,RightScroll
gesture-6916.bin,21,RightScroll
gesture-2770.bin,9,LeftRotate
gesture-5758.bin,18,RightPoint
gesture-5855.bin,18,RightPoint
gesture-5345.bin,17,RightOpenPalm
gesture-4765.bin,15,RightHome
gesture-6913.bin,21,RightScroll
gesture-7071.bin,22,Teleportation
gesture-6278.bin,19,RightPush
gesture-1195.bin,4,LeftHome
gesture-1235.bin,4,LeftHome
gesture-5303.bin,16,RightInfinity
gesture-3478.bin,11,RightBack
gesture-2707.bin,9,LeftRotate
gesture-813.bin,2,LeftClose
gesture-7419.bin,23,Zoom
gesture-992.bin,3,LeftGrab
gesture-1156.bin,3,LeftGrab
gesture-551.bin,1,LeftClick
gesture-3824.bin,12,RightClick
gesture-7316.bin,23,Zoom
gesture-2317.bin,7,LeftPoint
gesture-5946.bin,18,RightPoint
gesture-7064.bin,22,Teleportation
gesture-4006.bin,13,RightClose
gesture-6525.bin,20,RightRotate
gesture-2991.bin,10,LeftScroll
gesture-3501.bin,11,RightBack
gesture-5020.bin,16,RightInfinity
gesture-2515.bin,8,LeftPush
gesture-7083.bin,22,Teleportation
gesture-1531.bin,5,LeftInfinity
gesture-5376.bin,17,RightOpenPalm
gesture-1107.bin,3,LeftGrab
gesture-7138.bin,22,Teleportation
gesture-6780.bin,21,RightScroll
gesture-5387.bin,17,RightOpenPalm
gesture-3230.bin,11,RightBack
gesture-4183.bin,13,RightClose
gesture-5697.bin,18,RightPoint
gesture-1777.bin,6,LeftOpenPalm
gesture-6125.bin,19,RightPush
gesture-7375.bin,23,Zoom
gesture-3468.bin,11,RightBack
gesture-6258.bin,19,RightPush
gesture-1631.bin,5,LeftInfinity
gesture-568.bin,1,LeftClick
gesture-1869.bin,6,LeftOpenPalm
gesture-1599.bin,5,LeftInfinity
gesture-1033.bin,3,LeftGrab
gesture-2439.bin,8,LeftPush
gesture-1468.bin,5,LeftInfinity
gesture-4271.bin,14,RightGrab
gesture-5575.bin,17,RightOpenPalm
gesture-6234.bin,19,RightPush
gesture-1651.bin,5,LeftInfinity
gesture-5209.bin,16,RightInfinity
gesture-552.bin,1,LeftClick
gesture-5433.bin,17,RightOpenPalm
gesture-166.bin,0,LeftBack
gesture-1337.bin,4,LeftHome
gesture-1490.bin,5,LeftInfinity
gesture-4856.bin,15,RightHome
gesture-447.bin,1,LeftClick
gesture-4307.bin,14,RightGrab
gesture-4763.bin,15,RightHome
gesture-3809.bin,12,RightClick
gesture-4161.bin,13,RightClose
gesture-4660.bin,15,RightHome
gesture-6240.bin,19,RightPush
gesture-461.bin,1,LeftClick
gesture-2534.bin,8,LeftPush
gesture-1999.bin,6,LeftOpenPalm
gesture-1259.bin,4,LeftHome
gesture-3999.bin,13,RightClose
gesture-3652.bin,12,RightClick
gesture-1324.bin,4,LeftHome
gesture-5610.bin,17,RightOpenPalm
gesture-384.bin,1,LeftClick
gesture-6268.bin,19,RightPush
gesture-2252.bin,7,LeftPoint
gesture-6752.bin,21,RightScroll
gesture-4657.bin,15,RightHome
gesture-1945.bin,6,LeftOpenPalm
gesture-6221.bin,19,RightPush
gesture-1752.bin,5,LeftInfinity
gesture-3504.bin,11,RightBack
gesture-6588.bin,20,RightRotate
gesture-3560.bin,12,RightClick
gesture-6199.bin,19,RightPush
gesture-3303.bin,11,RightBack
gesture-4456.bin,14,RightGrab
gesture-5952.bin,18,RightPoint
gesture-5041.bin,16,RightInfinity
gesture-3918.bin,13,RightClose
gesture-6375.bin,20,RightRotate
gesture-2042.bin,6,LeftOpenPalm
gesture-4982.bin,16,RightInfinity
gesture-1524.bin,5,LeftInfinity
gesture-4393.bin,14,RightGrab
gesture-4469.bin,14,RightGrab
gesture-5882.bin,18,RightPoint
gesture-4725.bin,15,RightHome
gesture-3693.bin,12,RightClick
gesture-6207.bin,19,RightPush
gesture-2423.bin,8,LeftPush
gesture-4087.bin,13,RightClose
gesture-6487.bin,20,RightRotate
gesture-7070.bin,22,Teleportation
gesture-459.bin,1,LeftClick
gesture-410.bin,1,LeftClick
gesture-7298.bin,23,Zoom
gesture-1558.bin,5,LeftInfinity
gesture-248.bin,0,LeftBack
gesture-6399.bin,20,RightRotate
gesture-4792.bin,15,RightHome
gesture-169.bin,0,LeftBack
gesture-1243.bin,4,LeftHome
gesture-1746.bin,5,LeftInfinity
gesture-2322.bin,7,LeftPoint
gesture-6593.bin,20,RightRotate
gesture-5787.bin,18,RightPoint
gesture-4095.bin,13,RightClose
gesture-6017.bin,19,RightPush
gesture-6571.bin,20,RightRotate
gesture-1326.bin,4,LeftHome
gesture-3942.bin,13,RightClose
gesture-3399.bin,11,RightBack
gesture-6597.bin,20,RightRotate
gesture-2084.bin,7,LeftPoint
gesture-2995.bin,10,LeftScroll
gesture-1467.bin,5,LeftInfinity
gesture-18.bin,0,LeftBack
gesture-2421.bin,8,LeftPush
gesture-2075.bin,7,LeftPoint
gesture-2260.bin,7,LeftPoint
gesture-6743.bin,21,RightScroll
gesture-6314.bin,19,RightPush
gesture-1245.bin,4,LeftHome
gesture-2227.bin,7,LeftPoint
gesture-6458.bin,20,RightRotate
gesture-3915.bin,13,RightClose
gesture-3529.bin,11,RightBack
gesture-6073.bin,19,RightPush
gesture-3768.bin,12,RightClick
gesture-2455.bin,8,LeftPush
gesture-4275.bin,14,RightGrab
gesture-6085.bin,19,RightPush
gesture-7397.bin,23,Zoom
gesture-6797.bin,21,RightScroll
gesture-2069.bin,7,LeftPoint
gesture-2290.bin,7,LeftPoint
gesture-4272.bin,14,RightGrab
gesture-5237.bin,16,RightInfinity
gesture-6327.bin,20,RightRotate
gesture-4296.bin,14,RightGrab
gesture-1295.bin,4,LeftHome
gesture-6566.bin,20,RightRotate
gesture-3098.bin,10,LeftScroll
gesture-1763.bin,6,LeftOpenPalm
gesture-7075.bin,22,Teleportation
gesture-5973.bin,18,RightPoint
gesture-6206.bin,19,RightPush
gesture-3929.bin,13,RightClose
gesture-4512.bin,14,RightGrab
gesture-7290.bin,23,Zoom
gesture-2139.bin,7,LeftPoint
gesture-820.bin,2,LeftClose
gesture-4277.bin,14,RightGrab
gesture-5844.bin,18,RightPoint
gesture-6149.bin,19,RightPush
gesture-4955.bin,16,RightInfinity
gesture-93.bin,0,LeftBack
gesture-1710.bin,5,LeftInfinity
gesture-6945.bin,21,RightScroll
gesture-646.bin,2,LeftClose
gesture-2674.bin,9,LeftRotate
gesture-204.bin,0,LeftBack
gesture-2034.bin,6,LeftOpenPalm
gesture-7032.bin,22,Teleportation
gesture-6322.bin,19,RightPush
gesture-5410.bin,17,RightOpenPalm
gesture-3595.bin,12,RightClick
gesture-1445.bin,4,LeftHome
gesture-4331.bin,14,RightGrab
gesture-6236.bin,19,RightPush
gesture-1070.bin,3,LeftGrab
gesture-3407.bin,11,RightBack
gesture-7157.bin,22,Teleportation
gesture-3773.bin,12,RightClick
gesture-1140.bin,3,LeftGrab
gesture-382.bin,1,LeftClick
gesture-3736.bin,12,RightClick
gesture-538.bin,1,LeftClick
gesture-5496.bin,17,RightOpenPalm
gesture-2555.bin,8,LeftPush
gesture-6677.bin,21,RightScroll
gesture-3062.bin,10,LeftScroll
gesture-25.bin,0,LeftBack
gesture-3198.bin,10,LeftScroll
gesture-2429.bin,8,LeftPush
gesture-6312.bin,19,RightPush
gesture-365.bin,1,LeftClick
gesture-1568.bin,5,LeftInfinity
gesture-7234.bin,23,Zoom
gesture-7107.bin,22,Teleportation
gesture-3766.bin,12,RightClick
gesture-6276.bin,19,RightPush
gesture-3167.bin,10,LeftScroll
gesture-5731.bin,18,RightPoint
gesture-1201.bin,4,LeftHome
gesture-241.bin,0,LeftBack
gesture-4642.bin,15,RightHome
gesture-3864.bin,12,RightClick
gesture-2645.bin,9,LeftRotate
gesture-6958.bin,21,RightScroll
gesture-503.bin,1,LeftClick
gesture-3952.bin,13,RightClose
gesture-5755.bin,18,RightPoint
gesture-1222.bin,4,LeftHome
gesture-2913.bin,9,LeftRotate
gesture-2487.bin,8,LeftPush
gesture-1240.bin,4,LeftHome
gesture-5915.bin,18,RightPoint
gesture-6225.bin,19,RightPush
gesture-4168.bin,13,RightClose
gesture-5357.bin,17,RightOpenPalm
gesture-7275.bin,23,Zoom
gesture-4808.bin,15,RightHome
gesture-7392.bin,23,Zoom
gesture-5056.bin,16,RightInfinity
gesture-1610.bin,5,LeftInfinity
gesture-752.bin,2,LeftClose
gesture-5894.bin,18,RightPoint
gesture-7440.bin,23,Zoom
gesture-7271.bin,23,Zoom
gesture-734.bin,2,LeftClose
gesture-6707.bin,21,RightScroll
gesture-5589.bin,17,RightOpenPalm
gesture-4559.bin,14,RightGrab
gesture-2268.bin,7,LeftPoint
gesture-4172.bin,13,RightClose
gesture-6889.bin,21,RightScroll
gesture-4373.bin,14,RightGrab
gesture-6337.bin,20,RightRotate
gesture-6341.bin,20,RightRotate
gesture-491.bin,1,LeftClick
gesture-5224.bin,16,RightInfinity
gesture-6175.bin,19,RightPush
gesture-6602.bin,20,RightRotate
gesture-5530.bin,17,RightOpenPalm
gesture-2596.bin,8,LeftPush
gesture-3818.bin,12,RightClick
gesture-5708.bin,18,RightPoint
gesture-1366.bin,4,LeftHome
gesture-1430.bin,4,LeftHome
gesture-5013.bin,16,RightInfinity
gesture-1347.bin,4,LeftHome
gesture-906.bin,3,LeftGrab
gesture-5499.bin,17,RightOpenPalm
gesture-1384.bin,4,LeftHome
gesture-5852.bin,18,RightPoint
gesture-7022.bin,22,Teleportation
gesture-4407.bin,14,RightGrab
gesture-6765.bin,21,RightScroll
gesture-890.bin,3,LeftGrab
gesture-3156.bin,10,LeftScroll
gesture-5916.bin,18,RightPoint
gesture-6705.bin,21,RightScroll
gesture-319.bin,1,LeftClick
gesture-3195.bin,10,LeftScroll
gesture-2293.bin,7,LeftPoint
gesture-5266.bin,16,RightInfinity
gesture-5080.bin,16,RightInfinity
gesture-7378.bin,23,Zoom
gesture-5181.bin,16,RightInfinity
gesture-1656.bin,5,LeftInfinity
gesture-6763.bin,21,RightScroll
gesture-3884.bin,13,RightClose
gesture-1541.bin,5,LeftInfinity
gesture-5803.bin,18,RightPoint
gesture-7244.bin,23,Zoom
gesture-6071.bin,19,RightPush
gesture-2491.bin,8,LeftPush
gesture-264.bin,0,LeftBack
gesture-2111.bin,7,LeftPoint
gesture-2238.bin,7,LeftPoint
gesture-2168.bin,7,LeftPoint
gesture-6719.bin,21,RightScroll
gesture-5988.bin,18,RightPoint
gesture-2663.bin,9,LeftRotate
gesture-5401.bin,17,RightOpenPalm
gesture-5296.bin,16,RightInfinity
gesture-6507.bin,20,RightRotate
gesture-4936.bin,15,RightHome
gesture-3017.bin,10,LeftScroll
gesture-5233.bin,16,RightInfinity
gesture-2391.bin,8,LeftPush
gesture-5340.bin,17,RightOpenPalm
gesture-2345.bin,8,LeftPush
gesture-1878.bin,6,LeftOpenPalm
gesture-2989.bin,10,LeftScroll
gesture-5594.bin,17,RightOpenPalm
gesture-6194.bin,19,RightPush
gesture-6723.bin,21,RightScroll
gesture-2948.bin,10,LeftScroll
gesture-2944.bin,10,LeftScroll
gesture-6768.bin,21,RightScroll
gesture-4438.bin,14,RightGrab
gesture-1396.bin,4,LeftHome
gesture-844.bin,2,LeftClose
gesture-1036.bin,3,LeftGrab
gesture-3220.bin,11,RightBack
gesture-3542.bin,11,RightBack
gesture-1909.bin,6,LeftOpenPalm
gesture-920.bin,3,LeftGrab
gesture-4160.bin,13,RightClose
gesture-2440.bin,8,LeftPush
gesture-378.bin,1,LeftClick
gesture-21.bin,0,LeftBack
gesture-5905.bin,18,RightPoint
gesture-2687.bin,9,LeftRotate
gesture-7061.bin,22,Teleportation
gesture-6447.bin,20,RightRotate
gesture-3250.bin,11,RightBack
gesture-2827.bin,9,LeftRotate
gesture-6950.bin,21,RightScroll
gesture-170.bin,0,LeftBack
gesture-120.bin,0,LeftBack
gesture-1255.bin,4,LeftHome
gesture-3982.bin,13,RightClose
gesture-1998.bin,6,LeftOpenPalm
gesture-1292.bin,4,LeftHome
gesture-2376.bin,8,LeftPush
gesture-6048.bin,19,RightPush
gesture-6245.bin,19,RightPush
gesture-3523.bin,11,RightBack
gesture-3912.bin,13,RightClose
gesture-5311.bin,17,RightOpenPalm
gesture-1902.bin,6,LeftOpenPalm
gesture-3707.bin,12,RightClick
gesture-4579.bin,14,RightGrab
gesture-5876.bin,18,RightPoint
gesture-3870.bin,12,RightClick
gesture-6806.bin,21,RightScroll
gesture-4677.bin,15,RightHome
gesture-4289.bin,14,RightGrab
gesture-5053.bin,16,RightInfinity
gesture-2309.bin,7,LeftPoint
gesture-6250.bin,19,RightPush
gesture-684.bin,2,LeftClose
gesture-6869.bin,21,RightScroll
gesture-412.bin,1,LeftClick
gesture-4157.bin,13,RightClose
gesture-6216.bin,19,RightPush
gesture-983.bin,3,LeftGrab
gesture-6964.bin,21,RightScroll
gesture-3531.bin,11,RightBack
gesture-186.bin,0,LeftBack
gesture-639.bin,2,LeftClose
gesture-6524.bin,20,RightRotate
gesture-5244.bin,16,RightInfinity
gesture-2300.bin,7,LeftPoint
gesture-5535.bin,17,RightOpenPalm
gesture-3460.bin,11,RightBack
gesture-6379.bin,20,RightRotate
gesture-3248.bin,11,RightBack
gesture-5430.bin,17,RightOpenPalm
gesture-6498.bin,20,RightRotate
gesture-227.bin,0,LeftBack
gesture-3203.bin,10,LeftScroll
gesture-2302.bin,7,LeftPoint
gesture-3717.bin,12,RightClick
gesture-7052.bin,22,Teleportation
gesture-3000.bin,10,LeftScroll
gesture-3337.bin,11,RightBack
gesture-5228.bin,16,RightInfinity
gesture-6978.bin,21,RightScroll
gesture-7262.bin,23,Zoom
gesture-4170.bin,13,RightClose
gesture-7021.bin,22,Teleportation
gesture-118.bin,0,LeftBack
gesture-3227.bin,11,RightBack
gesture-1302.bin,4,LeftHome
gesture-1527.bin,5,LeftInfinity
gesture-2136.bin,7,LeftPoint
gesture-5839.bin,18,RightPoint
gesture-2735.bin,9,LeftRotate
gesture-4717.bin,15,RightHome
gesture-825.bin,2,LeftClose
gesture-3549.bin,11,RightBack
gesture-4419.bin,14,RightGrab
gesture-5785.bin,18,RightPoint
gesture-3758.bin,12,RightClick
gesture-4625.bin,15,RightHome
gesture-3094.bin,10,LeftScroll
gesture-6660.bin,20,RightRotate
gesture-973.bin,3,LeftGrab
gesture-2010.bin,6,LeftOpenPalm
gesture-7095.bin,22,Teleportation
gesture-7194.bin,23,Zoom
gesture-4975.bin,16,RightInfinity
gesture-6873.bin,21,RightScroll
gesture-1606.bin,5,LeftInfinity
gesture-6129.bin,19,RightPush
gesture-658.bin,2,LeftClose
gesture-6904.bin,21,RightScroll
gesture-5629.bin,17,RightOpenPalm
gesture-4779.bin,15,RightHome
gesture-4228.bin,14,RightGrab
gesture-1286.bin,4,LeftHome
gesture-6973.bin,21,RightScroll
gesture-2943.bin,10,LeftScroll
gesture-43.bin,0,LeftBack
gesture-5765.bin,18,RightPoint
gesture-1148.bin,3,LeftGrab
gesture-1395.bin,4,LeftHome
gesture-2340.bin,7,LeftPoint
gesture-5709.bin,18,RightPoint
gesture-3394.bin,11,RightBack
gesture-1549.bin,5,LeftInfinity
gesture-6877.bin,21,RightScroll
gesture-5112.bin,16,RightInfinity
gesture-7256.bin,23,Zoom
gesture-1323.bin,4,LeftHome
gesture-4992.bin,16,RightInfinity
gesture-5671.bin,18,RightPoint
gesture-2605.bin,8,LeftPush
gesture-747.bin,2,LeftClose
gesture-417.bin,1,LeftClick
gesture-7137.bin,22,Teleportation
gesture-2711.bin,9,LeftRotate
gesture-1888.bin,6,LeftOpenPalm
gesture-2405.bin,8,LeftPush
gesture-6678.bin,21,RightScroll
gesture-4088.bin,13,RightClose
gesture-2972.bin,10,LeftScroll
gesture-5171.bin,16,RightInfinity
gesture-6016.bin,19,RightPush
gesture-5282.bin,16,RightInfinity
gesture-3936.bin,13,RightClose
gesture-762.bin,2,LeftClose
gesture-3364.bin,11,RightBack
gesture-2450.bin,8,LeftPush
gesture-521.bin,1,LeftClick
gesture-4762.bin,15,RightHome
gesture-5189.bin,16,RightInfinity
gesture-1451.bin,5,LeftInfinity
gesture-5609.bin,17,RightOpenPalm
gesture-555.bin,1,LeftClick
gesture-5626.bin,17,RightOpenPalm
gesture-1381.bin,4,LeftHome
gesture-1686.bin,5,LeftInfinity
gesture-457.bin,1,LeftClick
gesture-1293.bin,4,LeftHome
gesture-5606.bin,17,RightOpenPalm
gesture-6293.bin,19,RightPush
gesture-6401.bin,20,RightRotate
gesture-4282.bin,14,RightGrab
gesture-583.bin,1,LeftClick
gesture-4362.bin,14,RightGrab
gesture-3474.bin,11,RightBack
gesture-3730.bin,12,RightClick
gesture-154.bin,0,LeftBack
gesture-7063.bin,22,Teleportation
gesture-3066.bin,10,LeftScroll
gesture-2379.bin,8,LeftPush
gesture-352.bin,1,LeftClick
gesture-3226.bin,11,RightBack
gesture-5380.bin,17,RightOpenPalm
gesture-3052.bin,10,LeftScroll
gesture-5132.bin,16,RightInfinity
gesture-1427.bin,4,LeftHome
gesture-6663.bin,20,RightRotate
gesture-5690.bin,18,RightPoint
gesture-5117.bin,16,RightInfinity
gesture-4432.bin,14,RightGrab
gesture-3358.bin,11,RightBack
gesture-3998.bin,13,RightClose
gesture-2049.bin,6,LeftOpenPalm
gesture-6876.bin,21,RightScroll
gesture-1592.bin,5,LeftInfinity
gesture-2567.bin,8,LeftPush
gesture-7024.bin,22,Teleportation
gesture-4446.bin,14,RightGrab
gesture-3608.bin,12,RightClick
gesture-1725.bin,5,LeftInfinity
gesture-6049.bin,19,RightPush
gesture-1270.bin,4,LeftHome
gesture-3271.bin,11,RightBack
gesture-1301.bin,4,LeftHome
gesture-5464.bin,17,RightOpenPalm
gesture-267.bin,0,LeftBack
gesture-7418.bin,23,Zoom
gesture-6655.bin,20,RightRotate
gesture-4197.bin,13,RightClose
gesture-6539.bin,20,RightRotate
gesture-2398.bin,8,LeftPush
gesture-833.bin,2,LeftClose
gesture-5482.bin,17,RightOpenPalm
gesture-6178.bin,19,RightPush
gesture-621.bin,2,LeftClose
gesture-6121.bin,19,RightPush
gesture-3900.bin,13,RightClose
gesture-3891.bin,13,RightClose
gesture-3635.bin,12,RightClick
gesture-2459.bin,8,LeftPush
gesture-2900.bin,9,LeftRotate
gesture-7133.bin,22,Teleportation
gesture-6161.bin,19,RightPush
gesture-7302.bin,23,Zoom
gesture-2764.bin,9,LeftRotate
gesture-757.bin,2,LeftClose
gesture-926.bin,3,LeftGrab
gesture-6041.bin,19,RightPush
gesture-4842.bin,15,RightHome
gesture-5261.bin,16,RightInfinity
gesture-6870.bin,21,RightScroll
gesture-4958.bin,16,RightInfinity
gesture-5025.bin,16,RightInfinity
gesture-1981.bin,6,LeftOpenPalm
gesture-510.bin,1,LeftClick
gesture-115.bin,0,LeftBack
gesture-5115.bin,16,RightInfinity
gesture-4676.bin,15,RightHome
gesture-860.bin,2,LeftClose
gesture-3405.bin,11,RightBack
gesture-934.bin,3,LeftGrab
gesture-6116.bin,19,RightPush
gesture-5310.bin,17,RightOpenPalm
gesture-44.bin,0,LeftBack
gesture-5565.bin,17,RightOpenPalm
gesture-751.bin,2,LeftClose
gesture-5712.bin,18,RightPoint
